name,reviews_count,review_text,star_rating,date,Client_URL
Matthew Parkin,7,Bad customer service don’t care if contacted. Have used parcel services for years and DHL ARE THE WORSE. Don’t deliver on time and can’t be bothered to engage with their customers. Can’t believe that high end companies still use them. Never had a smooth experience with them.,1,6 days ago,https://www.trustpilot.com/review/dhl.com?page=5
CJ,5,"The GlobalShipping programme for eBay shipments managed by DHL is excellent - shipment and duty is paid at purchase, and goods are delivered within ten days.The same service by USPS is a fraud. The buyer has no option but to pay the shipping and import customs duty on check out. USPS then doesn't pay the import customs duty on to your home customs - and you get an invoice from the home customs for the duty due. I made a complaint to eBay, no reply. My comment on the community portal vanished - but I did see a comment by one seller about an issue his buyer was having with a shipment from US to Peru.This review is based on six shipments in 2025 - three with each delivery company, from US to Switzerland.  The USPS shipments cost me USD186 of customs charges.  It would be great if buyers got to chose their shipping agent.",5,6 days ago,https://www.trustpilot.com/review/dhl.com?page=5
Clare S,5,"DHL lost my daughters Christmas present ( a snowboard).It was collected from an address near London and should have been delivered to the South West. Instead, the last known tracking update was in Sheffield!Spent 10 days waiting for it to turn up, with several estimated delivery dates that came and went with nothing arriving.Tracking updates were confusing, tried to contact customer services but couldn't get through to a real person.It was eventually marked as lost (quite a large parcel to lose!) and Ebay refunded us. Still, very disappointing as it was a rare board and not one we are likely to find again.Woefully shocking service and a really frustrating experience. Why Ebay still use them is beyond me. I would not trust DHL to send anything.",1,6 days ago,https://www.trustpilot.com/review/dhl.com?page=5
Christopher byrne,3,The two motorcycle tyres I ordered got delivered to wrong address...all DHL sent me was your parcel has been delivered to your neighbour at 166 ( was not a lot of help as i had to guess where they had sent them too) ....if there actually looked properly at the address the house they delivered to was no where near where I live..it was on a totally different street in a totally different village... this wouldn't be the first time this sort of thing has happened and I guess it's definitely won't be the last.,1,7 days ago,https://www.trustpilot.com/review/dhl.com?page=5
Padrigo,48,"Unbelievably bad service. Parcel delivered to wrong address and DHL photo shows it dumped on a garden table next to a shed door. DHL delivery notes say ""signed for"" by me - . Impossible since I have no idea where it was delivered. Appears that driver forged signature. No response to DHL format complaints email. Called customer service who promised to contact driver. Three days later nothing has happened. DHL not taking any responsibility",1,7 days ago,https://www.trustpilot.com/review/dhl.com?page=5
Lou Flint,7,Appalling service and communication with a missing parcel !Now going to bank for a section 75 chargeback.DO NOT USE THIS COMPANY,1,7 days ago,https://www.trustpilot.com/review/dhl.com?page=5
Stephen H,25,"Driver reported that my parcel could not be delivered as nobody was home, when I had stayed in specifically for the parcel.  When I ran a trace, the report had been logged 2 miles away from my home and they had attempted to deliver to the wrong address, even putting missed delivery card through wrong door....parcel was correctly labelled with my address,  when it did eventually get to me.",1,"Jan 3, 2026",https://www.trustpilot.com/review/dhl.com?page=5
John Jones,8,"The last 3 deliveries from this joke of a company have been delayed, this last one will be 5 days late, and all the customer service guys can do is say sorry you will have to wait, utter joke",1,"Jan 3, 2026",https://www.trustpilot.com/review/dhl.com?page=5
Eva Romito,1,"A package arriving in Valencia from Germany wasn't delivered, citing no one was home (when in fact one of us was always home waiting for the delivery). It then wandered around for two weeks, never even being delivered to the delivery point indicated in the email (chosen by DHL, by the way!). After a week, I went to the DHL Valencia headquarters to try to find out where the package had ended up, and they explained that a subcontractor had it and that it would definitely be delivered within two days. Instead, the package continued wandering around Valencia until another week later, when I received a message to go and pick it up at the main office because the delivery point was closed!A disgrace, a pitiful service. And it's not the first time this has happened with DHL. Change your job.",1,"Jan 3, 2026",https://www.trustpilot.com/review/dhl.com?page=5
Zorro,47,I only wish I could give the company 0 stars. We should boycott sellers that use this company; clearly atrocious reviews means nothing to them.,1,"Jan 3, 2026",https://www.trustpilot.com/review/dhl.com?page=5
David Gutierrez,3,"DHL lies about the delivery dates and times after messaging you, the driver doesnt try to ring the building buzzer and simply left, after calling the phone services they promise to redeliver the next day but then never try to do it for days and ignore any previous agreements. This is even worse with the prices they're charging for such poor services and lack of professionalism.",1,"Jan 2, 2026",https://www.trustpilot.com/review/dhl.com?page=5
Jake Evers,1,"I am unsure why US-based companies engage DHL for deliveries to US addresses in that DHL often partners and punts the package to the inept business practices of our United States Postal Service (USPS) for last-mile delivery to residences. After that, DHL takes no responsibility for the package and instructs the package recipient to contact the USPS. In turn, the USPS that leaves no posted notice at residence recommends contacting DHL as the DHL tracking number has no reference for USPS. As a result of the above, this most recent instance,  purchased product is being returned to seller as undeliverable after 3 attempts at a residential address with 24-hour package acceptance via its own mailroom and security detail. Merchants must stop engaging DHL for US (domestic) deliveries.",1,"Jan 2, 2026",https://www.trustpilot.com/review/dhl.com?page=5
